date,pm25,pm10,o3,no2,so2,co,dd,mm,yy
2021-01-01,41.0,45.0,4.0,4.5,7.0,16.0,1,1,2021
2021-01-02,39.0,46.0,4.0,4.5,7.0,15.0,2,1,2021
2021-01-03,37.0,46.0,4.0,4.5,7.0,16.0,3,1,2021
2021-01-04,40.0,45.0,4.0,4.5,7.0,15.0,4,1,2021
2021-01-05,42.0,46.0,4.0,4.5,7.0,16.0,5,1,2021
2021-01-06,40.0,46.0,4.0,4.5,7.0,16.0,6,1,2021
2021-01-07,46.0,44.0,4.0,4.5,7.0,18.0,7,1,2021
2021-01-08,48.0,46.0,4.0,4.5,7.0,16.0,8,1,2021
2021-01-09,36.5,46.0,4.0,4.5,7.0,17.0,9,1,2021
2021-01-10,36.5,46.0,4.0,4.5,7.0,17.0,10,1,2021
2021-01-11,36.5,46.0,4.0,4.5,7.0,18.0,11,1,2021
2021-01-12,36.5,46.0,4.0,4.5,7.0,17.0,12,1,2021
2021-01-13,36.5,46.0,4.0,4.5,7.0,16.0,13,1,2021
2021-01-14,36.5,56.0,4.0,4.5,7.0,15.0,14,1,2021
2021-01-15,26.0,46.0,4.0,4.5,7.0,16.0,15,1,2021
2021-01-16,33.0,46.0,4.0,4.5,7.0,18.0,16,1,2021
2021-01-17,40.0,45.0,4.0,4.5,7.0,15.0,17,1,2021
2021-01-18,28.0,45.0,4.0,4.5,7.0,18.0,18,1,2021
2021-01-19,39.0,45.0,4.0,4.5,7.0,19.0,19,1,2021
2021-01-20,30.0,45.0,4.0,4.5,6.0,16.0,20,1,2021
2021-01-21,41.0,46.0,4.0,4.5,7.0,17.0,21,1,2021
2021-01-22,35.0,45.0,4.0,4.5,7.0,18.0,22,1,2021
2021-01-23,34.0,45.0,4.0,4.5,7.0,17.0,23,1,2021
2021-01-24,33.0,45.0,4.0,4.5,6.0,17.0,24,1,2021
2021-01-25,36.0,46.0,4.0,4.5,6.0,17.0,25,1,2021
2021-01-26,34.0,45.0,4.0,4.5,6.0,19.0,26,1,2021
2021-01-27,32.0,46.0,4.0,4.5,7.0,17.0,27,1,2021
2021-01-28,36.5,46.0,4.0,4.5,6.0,18.0,28,1,2021
2021-01-29,37.0,45.0,4.0,4.5,6.0,20.0,29,1,2021
2021-01-30,33.0,45.0,4.0,4.5,7.0,23.0,30,1,2021
2021-01-31,34.0,45.0,4.0,4.5,6.0,19.0,31,1,2021
2021-02-01,34.0,45.0,4.0,3.0,6.0,19.0,1,2,2021
2021-02-02,32.0,45.0,4.0,3.0,6.0,20.0,2,2,2021
2021-02-03,34.0,46.0,4.0,3.0,7.0,21.0,3,2,2021
2021-02-04,37.0,45.0,4.0,3.0,6.0,17.0,4,2,2021
2021-02-05,32.0,46.0,4.0,3.0,6.0,18.0,5,2,2021
2021-02-06,36.0,45.0,4.0,3.0,6.0,17.0,6,2,2021
2021-02-07,27.0,45.0,4.0,3.0,5.0,19.0,7,2,2021
2021-02-08,28.0,45.0,4.0,3.0,6.0,19.0,8,2,2021
2021-02-09,34.0,46.0,4.0,3.0,7.0,25.0,9,2,2021
2021-02-10,41.0,46.0,4.0,3.0,7.0,24.0,10,2,2021
2021-02-11,41.0,46.0,4.0,3.0,7.0,23.0,11,2,2021
2021-02-12,39.0,46.0,4.0,3.0,7.0,19.0,12,2,2021
2021-02-13,36.0,46.0,4.0,3.0,7.0,19.0,13,2,2021
2021-02-14,36.0,46.0,4.0,3.0,7.0,19.0,14,2,2021
2021-02-15,36.0,46.0,4.0,3.0,7.0,19.0,15,2,2021
2021-02-16,36.0,46.0,4.0,3.0,7.0,19.0,16,2,2021
2021-02-17,36.0,46.0,4.0,3.0,7.0,19.0,17,2,2021
2021-02-18,36.0,46.0,4.0,3.0,7.0,19.0,18,2,2021
2021-02-19,36.0,46.0,4.0,3.0,7.0,19.0,19,2,2021
2021-02-20,36.0,46.0,4.0,3.0,7.0,19.0,20,2,2021
2021-02-21,36.0,46.0,4.0,3.0,7.0,19.0,21,2,2021
2021-02-22,36.0,46.0,4.0,3.0,7.0,19.0,22,2,2021
2021-02-23,36.0,46.0,4.0,3.0,7.0,19.0,23,2,2021
2021-02-24,36.0,46.0,4.0,3.0,7.0,19.0,24,2,2021
2021-02-25,36.0,66.0,6.0,3.0,10.0,12.0,25,2,2021
2021-02-26,81.0,50.0,6.0,2.0,9.0,14.0,26,2,2021
2021-02-27,70.0,52.0,6.0,3.0,9.0,18.0,27,2,2021
2021-02-28,170.0,52.0,8.0,3.0,10.0,19.0,28,2,2021
2021-03-01,147.0,56.0,8.0,3.0,10.0,19.0,1,3,2021
2021-03-02,87.0,67.0,11.0,5.0,12.0,18.0,2,3,2021
2021-03-03,117.0,74.0,11.0,5.0,13.0,17.0,3,3,2021
2021-03-04,135.0,79.0,10.0,5.0,13.0,25.0,4,3,2021
2021-03-05,145.0,75.0,10.0,4.0,12.0,13.0,5,3,2021
2021-03-06,110.0,78.0,7.0,3.0,10.0,19.0,6,3,2021
2021-03-07,74.0,81.0,9.0,3.0,10.0,19.0,7,3,2021
2021-03-08,86.0,88.0,11.0,4.0,10.0,15.0,8,3,2021
2021-03-09,110.0,88.0,14.0,5.0,16.0,19.0,9,3,2021
2021-03-10,132.0,88.0,14.0,5.0,16.0,19.0,10,3,2021
2021-03-11,132.0,88.0,14.0,5.0,16.0,19.0,11,3,2021
2021-03-12,132.0,88.0,14.0,5.0,16.0,19.0,12,3,2021
2021-03-13,132.0,88.0,14.0,5.0,16.0,19.0,13,3,2021
2021-03-14,132.0,88.0,14.0,5.0,16.0,19.0,14,3,2021
2021-03-15,132.0,88.0,14.0,5.0,16.0,19.0,15,3,2021
2021-03-16,132.0,88.0,14.0,5.0,16.0,19.0,16,3,2021
2021-03-17,132.0,88.0,14.0,5.0,16.0,19.0,17,3,2021
2021-03-18,132.0,88.0,14.0,5.0,16.0,19.0,18,3,2021
2021-03-19,132.0,88.0,14.0,5.0,16.0,19.0,19,3,2021
2021-03-20,132.0,88.0,14.0,5.0,16.0,19.0,20,3,2021
2021-03-21,132.0,88.0,14.0,5.0,16.0,19.0,21,3,2021
2021-03-22,132.0,88.0,14.0,5.0,16.0,19.0,22,3,2021
2021-03-23,132.0,82.0,14.0,5.0,16.0,20.0,23,3,2021
2021-03-24,132.0,89.0,16.0,5.0,16.0,25.0,24,3,2021
2021-03-25,145.0,98.0,18.0,5.0,16.0,21.0,25,3,2021
2021-03-26,179.0,91.0,20.0,5.0,16.0,23.0,26,3,2021
2021-03-27,131.0,92.0,18.0,5.0,17.0,25.0,27,3,2021
2021-03-28,132.0,92.0,21.0,5.0,17.0,20.0,28,3,2021
2021-03-29,132.0,92.0,19.0,5.0,17.0,18.0,29,3,2021
2021-03-30,132.0,95.0,21.0,5.0,17.0,18.0,30,3,2021
2021-03-31,146.0,88.0,54.0,4.0,20.0,18.0,31,3,2021
2021-04-01,122.0,78.0,31.0,4.0,17.0,13.0,1,4,2021
2021-04-02,128.0,77.0,39.0,5.0,19.0,10.0,2,4,2021
2021-04-03,123.0,76.0,46.0,6.0,23.0,9.0,3,4,2021
2021-04-04,87.0,80.0,40.0,6.0,23.0,12.0,4,4,2021
2021-04-05,111.0,82.0,45.0,6.0,23.0,15.0,5,4,2021
2021-04-06,87.0,80.0,38.0,6.0,23.0,16.0,6,4,2021
2021-04-07,115.0,80.0,21.0,5.0,20.0,14.0,7,4,2021
2021-04-08,120.0,79.0,17.0,6.0,17.0,10.0,8,4,2021
2021-04-09,158.0,84.0,17.0,6.0,20.0,10.0,9,4,2021
2021-04-10,104.0,85.0,17.0,6.0,20.0,10.0,10,4,2021
2021-04-11,107.0,85.0,15.0,6.0,20.0,10.0,11,4,2021
2021-04-12,107.0,80.0,12.0,6.0,19.0,10.0,12,4,2021
2021-04-13,115.0,80.0,12.0,6.0,19.0,10.0,13,4,2021
2021-04-14,115.0,89.0,14.0,4.0,16.0,9.0,14,4,2021
2021-04-15,124.0,88.0,19.0,4.0,14.0,10.0,15,4,2021
