date,pm25,pm10,o3,no2,so2,co
2020-01-27,118,72,21,8,13, 
2020-01-28,103,87,29,16,3, 
2020-01-29,120,100,25,16,1, 
2020-01-30,145,81,22,17,5, 
2020-01-31,124,59,11,35,2, 
2020-02-01,77,54,12,15, , 
2020-02-02,80,62,12,17,3, 
2020-02-03,71,53,13,17, , 
2020-02-04,60,60,14,20, , 
2020-02-05,77,61,16,16,3, 
2020-02-06,69,62,17,13,3, 
2020-02-07,73,59,14,15,3, 
2020-02-08,85,54,8,15,3, 
2020-02-09,92,53,14,16,3, 
2020-02-10,87,59,17,16,3, 
2020-02-11,96,68,17,19,4, 
2020-02-12,112,82,21,23,5, 
2020-02-13,127,97,24,34,7, 
2020-02-14,141,93,26,31,5, 
2020-02-15,128,85,26,25,5, 
2020-02-16,140,83,24,23,4, 
2020-02-17,125,75,19,24,6, 
2020-02-18,90,74,26,21,4, 
2020-02-19,104,66,20,15,3, 
2020-02-20,106,57,18,14,3, 
2020-02-21,80,57,17,16,3, 
2020-02-22,71,49,18,14,3, 
2020-02-23,63,58,20,13,3, 
2020-02-24,74,69,21,14,3, 
2020-02-25,96,83,25,17,6, 
2020-02-26,123,73,24,18,5, 
2020-02-27,90,72,23,18,4, 
2020-02-28,101,65,21,14,3, 
2020-02-29,96,66,24,14,3, 
2020-03-01,95,65,21,15,3, 
2020-03-02,96,79,13,17, , 
2020-03-03,119,78,19,15,4, 
2020-03-04,101,83,24,17,5, 
2020-03-05,117,66,14,11,4, 
2020-03-06,78,66,18,11,4, 
2020-03-07,86,51,17,9,3, 
2020-03-08,77,57,14,1,3, 
2020-03-09,73,47,17,5,3, 
2020-03-10,59,55,15,12,3,5
2020-03-11,70,61,20,14,3,3
2020-03-12,75,57,14,12,3,2
2020-03-13,60,59,17,12,3,3
2020-03-14,70,60,18,11,3,2
2020-03-15,76,51,13,10,3,2
2020-03-16,60,51,14,9,3,1
2020-03-17,51,51,13,10,4,2
2020-03-18,57,69,21,13,3,5
2020-03-19,95,55,22, ,4,2
2020-03-20,73,66,23, ,3,3
2020-03-21,90,56,21, ,1,2
2020-03-22,87,57,20, ,3,3
2020-03-23,89,50,20, ,4,3
2020-03-24,71,47,18, ,3,2
2020-03-25,67,49,18, ,4,2
2020-03-26,71,53,20, ,1,1
2020-03-27,80,48,25,1,1,1
2020-03-28,76,59,23,20,5,4
2020-03-29,99,53,22,22,1,2
2020-03-30,88,56,24,22,3,3
2020-03-31,104,61,21,22,3,3
2020-04-01,111,58,23,22, ,2
2020-04-02,106,55,20,22,3,6
2020-04-03,96,53,16,26,1,4
2020-04-04,97,49,18,24, ,4
2020-04-05,83,54,20,24, ,4
2020-04-06,75,34,17,28,5,5
2020-04-07,60,41,23,21, ,6
2020-04-08,65,49,18,23,3,4
2020-04-09,76,33,7,46,7,7
2020-04-10,58,36,18,38,4,2
2020-04-11,59,47,3,15,4,2
2020-04-12,77,53,4,12,4,4
2020-04-13,84,58,5,12,2,2
2020-04-14,86,55,6,11,4,2
2020-04-15,80,55,6,12,5,3
2020-04-16,86,57,7,11,4,3
2020-04-17,92,55, ,20,5, 
2020-04-18,93,47,2,17,4,1
2020-04-19,72,42,2,15,4,1
2020-04-20,62,31,2,15,3,6
2020-04-21,49,38,3,14,4,1
2020-04-22,59,47,4,12,2,3
2020-04-23,66,49,6,12,4,2
2020-04-24,70,55,6,12,5,3
2020-04-25,76,47,8,11,4,3
2020-04-26,73,44,7,10,5,3
2020-04-27,54,43,8,11,3,2
2020-04-28,60,32,15,11,1,1
2020-04-29,43,41,16,11,5,2
2020-04-30,59,32,14,10,5,8
2020-05-01,60,44,19,11,5,4
2020-05-02,64,58,20,12,5,2
2020-05-03,82,54,24,11,5,3
2020-05-04,74,60,30,11,5,3
2020-05-05,81,48,24,10,5,3
2020-05-06,65,51,22,10,5,2
2020-05-07,71,49,23,10,5,1
2020-05-08,68,48,24,9,6, 
2020-05-09,63,38,17,11,2,2
2020-05-10,50,52,4,11,2, 
2020-05-11,67,52,9,11,5,1
2020-05-12,63,45,14,10,6, 
2020-05-13,48,44,12,10,5,2
2020-05-14,57,42,18,10,6,1
2020-05-15,47,45,16,10,6,2
2020-05-16,63,57,24,10,6,2
2020-05-17,70,54,25,10,6,2
2020-05-18,66,83,27,11,8,3
2020-05-19,96,79,24,10,7,1
2020-05-20,80,75,24,10,9,2
2020-05-21,72,87,25,13,8,3
2020-05-22,93,90,32,12,7,3
2020-05-23,101,77,38,9,6,2
2020-05-24,93,69,31,8,6,2
2020-05-25,87,64,29,8,6,2
2020-05-26,83,63,29,8,6,1
2020-05-27,77,68,22,9,6,2
2020-05-28,71,59,19,9,5, 
2020-05-29,55,44,22,11,5,1
2020-05-30,49,50,19,12,6,2
2020-05-31,62,52,231,13,5,3
2020-06-01, ,19,99,9,5,2
2020-06-02, ,22,10,9,6,1
2020-06-03,27,27,11,9,5, 
2020-06-04,46,55,10,10,4,1
2020-06-05,59,57,9,10,5,1
2020-06-06,74,43,11,9,5,1
2020-06-07,65,53,10,8,5,1
2020-06-08,68,40,14,9,5,1
2020-06-09,61,34,16,9,5,2
2020-06-10,65,31,19,8,6,1
2020-06-11,57,28,32,8,5,1
2020-06-12,61,25,17,8,5,1
2020-06-13,54,22,21,8,5,1
2020-06-14,48,28,17,7,5,1
2020-06-15,58,29,11,7,5,2
2020-06-16,53,22,12,6,5,1
2020-06-17,45,35,15,7,6, 
2020-06-18,65,43,10,7,5,1
2020-06-19,72,46,16,7,5,1
2020-06-20,81,48,11,7,5,1
2020-06-21,83,48,13,8,5,1
2020-06-22,81,50,12,9,5,1
2020-06-23,83,46,19,10,5,2
2020-06-24,78,47,28,10,5,2
2020-06-25,82,49,23,11,5,2
2020-06-26,89,41,27,10,6,2
2020-06-27,78,27,18,9,7,1
2020-06-28,47,37,19,11,6,2
2020-06-29,67,35,16,10,5,2
2020-06-30,64,30,15,9,5,1
2020-07-01,57,20,13,8,5,1
2020-07-02,42,17,13,7,8,1
2020-07-03,36,24,14,7,1,1
2020-07-04,47,31,15,7,5,1
2020-07-05,63,44,15,8,5,1
2020-07-06,72,34,17,7,5, 
2020-07-07,62,21,16,7,5,1
2020-07-08,41,23,18,8,5,1
2020-07-09,46,26,17,7,5, 
2020-07-10,54,31,14,8,5,1
2020-07-11,60, ,18,8,5,1
2020-07-12,71,40,20,10,5,2
2020-07-13,65,24,11,7,9,2
2020-07-14,53,18,11,8,5,1
2020-07-15,39,20,16,6,4,1
2020-07-16,42,28,18,7,5,1
2020-07-17,55,34,20,8,5,1
2020-07-18,65,32,17,9,5,2
2020-07-19,59,27,23,10,5,2
2020-07-20,55,25,23,8,5,2
2020-07-21,54,30,26,11,5,2
2020-07-22,63,36,10,9,1,2
2020-07-23,66,30,15,9,1,1
2020-07-24,56,41,15,9,5,2
2020-07-25,63, ,17,9,5, 
2020-07-26,52,24,18,8,5,2
2020-07-27,51,27,19,9,5,1
2020-07-28,52,28,17,11,1,2
2020-07-29,55,35,14,10,1,3
2020-07-30,58,37,13,11,9,3
2020-07-31,71,46,17,10,16,5
2020-08-01,85, , , , , 
2020-08-02, ,21,9,5,4,1
2020-08-03,43,26,13,5,1,1
2020-08-04,41,16,12,5,1,1
2020-08-05,33,29,15,6,5,1
2020-08-06,60,25,10,4,1,1
2020-08-07,57,28,9,1,10,1
2020-08-08,55, , , , , 
2020-08-09,,,,,,
2020-08-10, ,11,2, , ,2
2020-08-11,15, , , , , 
2020-08-12, ,17,1,12,5, 
2020-08-13,48,31,5,7,5, 
2020-08-14,61,21,6,6,5,1
2020-08-15,58,15,8,6,5, 
2020-08-16,44,19,8,7,5, 
2020-08-17,49,28,10,7,5,1
2020-08-18,60,21,8,7,5, 
2020-08-19,52,20,8,7,5, 
2020-08-20,49,21,9,6,5, 
2020-08-21,49,27,10,6,5,1
2020-08-22,57,26,12,7,5,1
2020-08-23,53,29,12,7,5, 
2020-08-24,57,34,9,8,5,1
2020-08-25,69,45,13,8,5,1
2020-08-26,76,34,10,8,5,1
2020-08-27,68,28,12,8,5, 
2020-08-28,62,34,14,8,5,1
2020-08-29,64,30,15,8,6, 
2020-08-30,57,37,15,9,5,1
2020-08-31,71,57,14,10,5,2
2020-09-01,98,54,18,10,5,2
2020-09-02,94,51,27,11,5,2
2020-09-03,95,40,22,10,5,1
2020-09-04,74,39,29,11,6,2
2020-09-05,70,41,31,11,5,1
2020-09-06,75,37,33,9,5,2
2020-09-07,74,45,48,10,5,1
2020-09-08,84,47,35,11,6,2
2020-09-09,84,43,25,10,5,1
2020-09-10,79,48,19,13,6,2
2020-09-11,93,24,20,7,5,1
2020-09-12,48,19,19,7,5,1
2020-09-13,51,30,16,7,5,1
2020-09-14,65,22,20,7,5,1
2020-09-15,51,25,27,8,5,1
2020-09-16,58,24,22,7,5,1
2020-09-17,58,29,20,7,5,1
2020-09-18,63,44,22,8,5,1
2020-09-19,92,35,28,7,5,1
2020-09-20,79,21,21,6,5, 
2020-09-21,52,22,15,6,6, 
2020-09-22,50,29,12,6,5,1
2020-09-23,57,32,9,7,5, 
2020-09-24,61,28,10,8,6,1
2020-09-25,59,17,11,7,5,1
2020-09-26,42,33,13,9,6,1
2020-09-27,67,51,14,10,6,2
2020-09-28,95,55,18,10,5,2
2020-09-29,106,62,16,11,6,2
2020-09-30,120,55, ,9,2,1
2020-10-01,109,68, ,9,2,2
2020-10-02,124,72,11,10,2,2
2020-10-03,130,69,22,10,2,2
2020-10-04,127,66,21,10,7,3
2020-10-05,111,75,23,11,1,3
2020-10-06,131,80,20,11,3,4
2020-10-07,151,70,20,12,4,4
2020-10-08,140,61,24,12,7,4
2020-10-09,126,53,18,12,8,5
2020-10-10,96,36,10,10,16,2
2020-10-11,71,42,11,11,6,2
2020-10-12,86,25,12,9,14,2
2020-10-13,64,22,8,16, ,3
2020-10-14,49,37,13,12,8,3
2020-10-15,69,43,15,12,6,3
2020-10-16,72,43,18,12,5,2
2020-10-17,72,33,21,14,4,3
2020-10-18,73,48,13,14,5,4
2020-10-19,86,50,14,15,3,5
2020-10-20,113,66,17,13,4,4
2020-10-21,114,90,26,16,5,5
2020-10-22,160,99,32,17,4,6
2020-10-23,159,89,33,18,6,7
2020-10-24,155,78,29,16,3,6
2020-10-25,150,81,26,15,4,5
2020-10-26,146,83,29,16,4,4
2020-10-27,154,88,27,19,4,5
2020-10-28,152,91,29,20,5,5
2020-10-29,159,97,31,19,10,4
2020-10-30,160,104,33,17,5,4
2020-10-31,162,100,37,16,5,5
2020-11-01,157,103,34,18,6,5
2020-11-02,160,107,35,16,11,4
2020-11-03,163,102,33,20,8,4
2020-11-04,154,94,34,19,6,4
2020-11-05,144,93,32,19,8,5
2020-11-06,156,99,33,16,6,4
2020-11-07,162,84,33,17,7,2
2020-11-08,148,95,40,19,10,4
2020-11-09,157,102,42,17,10,4
2020-11-10,159,84,33,20,9,4
2020-11-11,135,50,15,16,5,3
2020-11-12,85,52,19,16, ,4
2020-11-13,88,68,25,17,5,4
2020-11-14,113,65,25,13,5,3
2020-11-15,118,62,25,13,5,3
2020-11-16,115,63,26,15,5,4
2020-11-17,117,56,19,14,4,4
2020-11-18,100,49,17,12,4,3
2020-11-19,76,52,24,15,4,3
2020-11-20,81,66,24,18,4,3
2020-11-21,93,77,29,19,5,5
2020-11-22,141,82,31,18,6,4
2020-11-23,146,88,31,19,9,4
2020-11-24,144,73,25,16,5,4
2020-11-25,127,57,19,12,5,3
2020-11-26,102,54,14,12,4,3
2020-11-27,114,48,16,13,4,3
2020-11-28,86,51,23,14,4,4
2020-11-29,79,68,35,20,4,6
2020-11-30,104,83,35,21,6,6
2020-12-01,136,88,34,19,7,5
2020-12-02,143,85,32,22,7,6
2020-12-03,144,78,27,20,8,5
2020-12-04,128,79,31,17,4,4
2020-12-05,132,70,31,17,5,5
2020-12-06,123,70,26,15,3,4
2020-12-07,119,72,28,24,6,5
2020-12-08,120,80,33,30,18,7
2020-12-09,122,77,36,25,7,6
2020-12-10,127,65,32,17,5,3
2020-12-11,112,73,35,17,5,3
2020-12-12,135,79,37,18,5,4
2020-12-13,150,71,33,15,5,3
2020-12-14,129,73,30,16,5,4
2020-12-15,118,83,33,17,5,5
2020-12-16,149,77,35,23,5,6
2020-12-17,138,89,32,19,5,5
2020-12-18,155,90,33,18,6,4
2020-12-19,153,79,37,17,8,3
2020-12-20,141,77,38,20,9,4
2020-12-21,119,81,38,27,4,6
2020-12-22,114,97,53,28,6,6
2020-12-23,156,91,46,21,5,5
2020-12-24,156,100,47,22,5,6
2020-12-25,163,109,53,27,7,8
2020-12-26,162,105,43,26,7,7
2020-12-27,158,102,46,23,5,7
2020-12-28,160,102,46,19,5,5
2020-12-29,161,101,46,16,6,5
2020-12-30,163,99,41,17,5,5
2020-12-31,163,101,44,15,6,5
2021-01-01,163,98,44,15,5,5
2021-01-02,163,97,41,16,5,6
2021-01-03,162,78,37,16,4,4
2021-01-04,143,65,29,15,5,4
2021-01-05,113,63,21,15,4,5
2021-01-06,114,65,30,19,5,6
2021-01-07,121,73,23,15,6,4
2021-01-08,124,56,26,15,4,3
2021-01-09,86,65,31,17,4,4
2021-01-10,108,89,36,27,6,7
2021-01-11,148,96,31,25,7,8
2021-01-12,144,89,34,20,6,6
2021-01-13,153,73,30,15,4,4
2021-01-14,145,87,36,15,5,5
2021-01-15,160,82,34,16,4,5
2021-01-16,156,73,32,15,6,3
2021-01-17,138,66,29,12,4,3
2021-01-18,125,74,30,16,4,5
2021-01-19,134,75,39,19,5,4
2021-01-20,132,85,33,18,5,4
2021-01-21,134,90,39,20,7,5
2021-01-22,149,89,45,15,5,4
2021-01-23,156,77,42,14,5,4
2021-01-24,134,73,43,14,6,4
2021-01-25,136,69,35,12,5,3
2021-01-26,117,75,36,10,6,3
2021-01-27,139,77,30,10,6,3
2021-01-28,147,73,31,12,5,4
2021-01-29,131,79,36,13,5,4
2021-01-30,144,88,34,12,5,4
2021-01-31,157,88,30,13,5,5
2021-02-01,157,86,29,17,5,5
2021-02-02,134,87,26,19,6,5
2021-02-03,123,86,31,23,6,6
2021-02-04,123,76,38,24,6,4
2021-02-05,116,84,38,27,4,4
2021-02-06,122,101,39,28,7,5
2021-02-07,154,82,39,21,6,3
2021-02-08,127,95,63,31,6,7
2021-02-09,152,91,52,24,6,5
2021-02-10,146,78,40,21,4,4
2021-02-11,133,69,39,19,4,4
2021-02-12,123,75,35,23,5,4
2021-02-13,127,69,36,20,6,3
2021-02-14,112,73,38,19,1,4
2021-02-15,119,77,36,17,5,3
2021-02-16,128,75,38,16,5,3
2021-02-17,120,75,41,14,4,3
2021-02-18,127,70,31,15,5,4
2021-02-19,139,72,34,16,5,4
2021-02-20,132,55,28,12,5,3
2021-02-21,87,74,33,18,5,6
2021-02-22,127,90,39,18,5,6
2021-02-23,143,91,40,23,7,7
2021-02-24,139,83,38,19,10,5
2021-02-25,128,85,37,16,6,5
2021-02-26,129,90,35,16,13,6
2021-02-27,129,89,36,18,7,6
2021-02-28,131,81,33,11,6,4
2021-03-01,122,75,37,10,5,4
2021-03-02,111,91,35,10,7,5
2021-03-03,132,85,38,11,7,6
2021-03-04,123,74,36,5,9,3
2021-03-05,110,72,36,13,6,4
2021-03-06,107,79,46,18,4,5
2021-03-07,122,78,42,16,5,4
2021-03-08,116,68,41,14,6,3
2021-03-09,103,68,32,17,5,4
2021-03-10,91,64,16,18, ,4
2021-03-11,73,66,14,17, ,4
2021-03-12,82,58,22,15, ,3
2021-03-13,61,58,28,17, ,4
2021-03-14,78,66,33,18, ,4
2021-03-15,102,70,38,17, ,4
2021-03-16,112,81,38,16, ,5
2021-03-17,142,77,36,12, ,4
2021-03-18,119,79,36,15, ,4
2021-03-19,109,75,35,16, ,4
2021-03-20,109,82,40,15, ,4
2021-03-21,122,100,50,19,1,7
2021-03-22,158,100,41,14,1,5
2021-03-23,147,90,47,14,2,6
2021-03-24,144,102,39,23,2,6
2021-03-25,151,97,44,20, ,7
2021-03-26,156,104,44,21,3,7
2021-03-27,154,95,36,14, ,5
2021-03-28,143,92,38,13, ,5
2021-03-29,145,93,38,12,2,4
2021-03-30,149,95,32,19,3,5
2021-03-31,122,103,28,17, ,4
2021-04-01,130,111,32,19,1,4
2021-04-02,141,105,43,18,1,4
2021-04-03,137,107,44,19,1,6
2021-04-04,154,102,29,18,10,7
2021-04-05,149,88,38,16,4,5
2021-04-06,132,86,36,15,4,4
2021-04-07,123,89,29,18,5,5
2021-04-08,126,91,32,20,5,4
2021-04-09,127,78,30,14,5,3
2021-04-10,101,54,28,14,3,3
2021-04-11,71,67,29,18,4,4
2021-04-12,88,61,31,14,4,3
2021-04-13,85,44,36,15,5,3
2021-04-14,67,56,33,17,5,3
2021-04-15,82,72,3,39,1,9
