date,pm25,o3,no2,so2,co,dd,mm,yy
2019-11-08,193.0,24.0,6.0,2.0,11.0,8,11,2019
2019-11-09,174.0,23.0,5.0,2.0,10.0,9,11,2019
2019-11-10,175.0,31.0,6.0,4.0,10.0,10,11,2019
2019-11-11,145.0,11.0,8.0,2.0,7.0,11,11,2019
2019-11-12,95.0,11.0,7.0,3.0,6.0,12,11,2019
2019-11-13,102.0,8.0,3.0,3.0,6.0,13,11,2019
2019-11-14,71.0,2.0,3.0,8.0,5.0,14,11,2019
2019-11-15,90.0,21.5,7.0,2.5,10.0,15,11,2019
2019-11-16,157.0,21.5,7.0,2.5,10.0,16,11,2019
2019-11-17,157.0,21.5,7.0,2.5,10.0,17,11,2019
2019-11-18,157.0,21.5,7.0,2.5,10.0,18,11,2019
2019-11-19,157.0,21.5,7.0,2.5,10.0,19,11,2019
2019-11-20,157.0,21.5,7.0,2.5,10.0,20,11,2019
2019-11-21,157.0,21.5,7.0,2.5,10.0,21,11,2019
2019-11-22,157.0,21.5,7.0,2.5,10.0,22,11,2019
2019-11-23,157.0,21.5,7.0,2.5,10.0,23,11,2019
2019-11-24,157.0,21.5,7.0,2.5,10.0,24,11,2019
2019-11-25,157.0,21.5,7.0,2.5,10.0,25,11,2019
2019-11-26,157.0,21.5,7.0,2.5,10.0,26,11,2019
2019-11-27,157.0,21.5,7.0,2.5,10.0,27,11,2019
2019-11-28,157.0,21.5,7.0,2.5,10.0,28,11,2019
2019-11-29,157.0,21.5,7.0,2.5,10.0,29,11,2019
2019-11-30,157.0,21.5,7.0,2.5,10.0,30,11,2019
2019-12-01,113.0,7.0,10.0,1.5,4.5,1,12,2019
2019-12-02,113.0,7.0,6.0,1.0,4.0,2,12,2019
2019-12-03,62.0,21.0,6.0,1.0,3.0,3,12,2019
2019-12-04,25.0,24.0,6.0,3.0,5.0,4,12,2019
2019-12-05,152.0,22.0,6.0,3.0,6.0,5,12,2019
2019-12-06,100.0,7.0,10.0,1.0,5.0,6,12,2019
2019-12-07,99.0,18.0,9.0,1.0,4.0,7,12,2019
2019-12-08,86.0,18.0,10.0,2.0,4.0,8,12,2019
2019-12-09,59.0,3.0,9.0,1.0,4.0,9,12,2019
2019-12-10,99.0,3.0,10.0,1.0,4.0,10,12,2019
2019-12-11,118.0,14.0,9.0,1.0,3.0,11,12,2019
2019-12-12,80.0,6.0,11.0,1.0,6.0,12,12,2019
2019-12-13,105.0,5.0,12.0,1.0,6.0,13,12,2019
2019-12-14,119.0,13.0,9.0,3.0,5.0,14,12,2019
2019-12-15,107.0,4.0,9.0,4.0,5.0,15,12,2019
2019-12-16,99.0,4.0,10.0,4.0,3.0,16,12,2019
2019-12-17,120.0,3.0,11.0,4.0,3.0,17,12,2019
2019-12-18,140.0,2.0,13.0,3.0,3.0,18,12,2019
2019-12-19,131.0,8.0,11.0,1.0,4.0,19,12,2019
2019-12-20,152.0,4.0,11.0,1.0,4.0,20,12,2019
2019-12-21,162.0,4.0,10.0,3.0,5.0,21,12,2019
2019-12-22,132.0,15.0,12.0,1.0,5.0,22,12,2019
2019-12-23,144.0,19.0,11.0,2.0,5.0,23,12,2019
2019-12-24,139.0,4.0,10.0,2.0,5.0,24,12,2019
2019-12-25,108.0,3.0,10.0,2.0,5.0,25,12,2019
2019-12-26,124.0,11.0,7.0,2.0,6.0,26,12,2019
2019-12-27,104.0,4.0,10.0,1.0,6.0,27,12,2019
2019-12-28,113.0,20.0,8.0,2.0,4.0,28,12,2019
2019-12-29,147.0,7.0,10.0,1.5,4.5,29,12,2019
2019-12-30,113.0,7.0,10.0,1.5,4.5,30,12,2019
2019-12-31,113.0,10.0,7.0,1.0,4.0,31,12,2019
2021-01-01,70.0,3.0,5.0,4.0,6.0,1,1,2021
2021-01-02,66.0,5.0,5.0,4.0,6.0,2,1,2021
2021-01-03,57.0,8.0,5.0,4.0,6.0,3,1,2021
2021-01-04,54.0,1.0,4.0,3.0,5.0,4,1,2021
2021-01-05,32.0,6.0,5.0,3.0,6.0,5,1,2021
2021-01-06,38.0,8.0,5.0,2.0,5.0,6,1,2021
2021-01-07,56.0,7.0,4.0,2.0,5.0,7,1,2021
2021-01-08,66.0,8.0,5.0,3.0,6.0,8,1,2021
2021-01-09,106.0,9.0,5.0,3.0,6.0,9,1,2021
2021-01-10,135.0,8.0,4.0,2.0,5.0,10,1,2021
2021-01-11,133.0,8.0,5.0,3.0,6.0,11,1,2021
2021-01-12,129.0,5.0,5.0,4.0,6.0,12,1,2021
2021-01-13,148.0,6.0,4.0,3.0,5.0,13,1,2021
2021-01-14,138.0,7.0,5.0,4.0,6.0,14,1,2021
2021-01-15,146.0,7.0,4.0,3.0,5.0,15,1,2021
2021-01-16,132.0,11.0,5.0,4.0,6.0,16,1,2021
2021-01-17,131.0,7.0,5.0,4.0,6.0,17,1,2021
2021-01-18,149.0,8.0,5.0,4.0,6.0,18,1,2021
2021-01-19,157.0,5.0,4.0,3.0,5.0,19,1,2021
2021-01-20,155.0,3.0,5.0,4.0,6.0,20,1,2021
2021-01-21,103.0,2.0,4.0,3.0,5.0,21,1,2021
2021-01-22,70.0,3.0,5.0,4.0,6.0,22,1,2021
2021-01-23,79.0,4.0,5.0,4.0,6.0,23,1,2021
2021-01-24,83.0,3.0,5.0,4.0,6.0,24,1,2021
2021-01-25,80.0,5.0,5.0,4.0,6.0,25,1,2021
2021-01-26,91.0,10.0,5.0,4.0,6.0,26,1,2021
2021-01-27,105.0,8.0,6.0,4.0,6.0,27,1,2021
2021-01-28,129.0,6.0,4.0,3.0,5.0,28,1,2021
2021-01-29,84.0,12.0,5.0,3.0,6.0,29,1,2021
2021-01-30,105.0,8.0,4.0,3.0,5.0,30,1,2021
2021-01-31,123.0,7.0,4.0,2.0,5.0,31,1,2021
2021-02-01,118.0,10.0,5.0,2.0,6.0,1,2,2021
2021-02-02,124.0,15.0,5.0,2.0,6.0,2,2,2021
2021-02-03,124.0,12.0,4.0,1.0,5.0,3,2,2021
2021-02-04,95.0,14.0,5.0,2.0,6.0,4,2,2021
2021-02-05,127.0,16.0,5.0,2.0,6.0,5,2,2021
2021-02-06,149.0,9.0,5.0,2.0,6.0,6,2,2021
2021-02-07,176.0,15.0,5.0,2.0,6.0,7,2,2021
2021-02-08,124.0,16.0,5.0,2.0,6.0,8,2,2021
2021-02-09,150.0,11.0,5.0,2.0,6.0,9,2,2021
2021-02-10,150.0,4.0,4.0,1.0,5.0,10,2,2021
2021-02-11,103.0,12.0,5.0,2.0,6.0,11,2,2021
2021-02-12,115.0,6.0,5.0,2.0,6.0,12,2,2021
2021-02-13,113.0,4.0,5.0,2.0,6.0,13,2,2021
2021-02-14,110.0,7.0,5.0,2.0,6.0,14,2,2021
2021-02-15,112.0,8.0,4.0,1.0,5.0,15,2,2021
2021-02-16,123.0,6.0,5.0,2.0,6.0,16,2,2021
2021-02-17,151.0,10.0,5.0,2.0,6.0,17,2,2021
2021-02-18,151.0,8.0,4.0,1.0,5.0,18,2,2021
2021-02-19,141.0,7.0,5.0,2.0,6.0,19,2,2021
2021-02-20,73.0,12.0,5.0,2.0,6.0,20,2,2021
2021-02-21,51.0,8.0,9.0,2.0,6.0,21,2,2021
2021-02-22,87.0,8.0,22.0,4.0,6.0,22,2,2021
2021-02-23,345.0,4.0,17.0,9.0,6.0,23,2,2021
2021-02-24,340.0,5.0,2.0,10.0,6.0,24,2,2021
2021-02-25,110.0,4.0,3.0,11.0,6.0,25,2,2021
2021-02-26,115.0,1.0,6.0,12.0,6.0,26,2,2021
2021-02-27,87.0,3.0,2.0,13.0,6.0,27,2,2021
2021-02-28,75.0,2.0,2.0,14.0,6.0,28,2,2021
2021-03-01,78.0,3.0,2.0,13.0,5.0,1,3,2021
2021-03-02,102.0,4.0,2.0,14.0,6.0,2,3,2021
2021-03-03,139.0,2.0,1.0,16.0,6.0,3,3,2021
2021-03-04,144.0,5.0,4.0,15.0,6.0,4,3,2021
2021-03-05,108.0,4.0,2.0,15.0,6.0,5,3,2021
2021-03-06,225.0,1.0,2.0,18.0,6.0,6,3,2021
2021-03-07,834.0,1.0,2.0,15.0,6.0,7,3,2021
2021-03-08,93.0,2.0,1.0,16.0,6.0,8,3,2021
2021-03-09,102.0,2.0,2.0,15.0,6.0,9,3,2021
2021-03-10,78.0,2.0,1.0,13.0,6.0,10,3,2021
2021-03-11,52.0,2.0,1.0,14.0,6.0,11,3,2021
2021-03-12,73.0,4.0,1.0,14.0,6.0,12,3,2021
2021-03-13,145.0,3.0,2.0,14.0,6.0,13,3,2021
2021-03-14,107.0,5.0,2.0,14.0,6.0,14,3,2021
2021-03-15,77.0,4.0,3.0,14.0,6.0,15,3,2021
2021-03-16,74.0,2.0,3.0,16.0,6.0,16,3,2021
2021-03-17,90.0,5.0,2.0,15.0,5.0,17,3,2021
2021-03-18,113.0,5.0,3.0,14.0,6.0,18,3,2021
2021-03-19,108.0,4.0,2.0,15.0,6.0,19,3,2021
2021-03-20,303.0,4.0,2.0,14.0,6.0,20,3,2021
2021-03-21,113.0,2.0,4.0,14.0,6.0,21,3,2021
2021-03-22,111.0,4.0,3.0,14.0,5.0,22,3,2021
2021-03-23,148.0,5.0,3.0,11.0,6.0,23,3,2021
2021-03-24,337.0,10.0,3.0,12.0,6.0,24,3,2021
2021-03-25,138.0,6.0,3.0,11.0,5.0,25,3,2021
2021-03-26,116.0,3.0,3.0,14.0,6.0,26,3,2021
2021-03-27,287.0,1.0,7.0,14.0,6.0,27,3,2021
2021-03-28,240.0,4.0,2.0,14.0,6.0,28,3,2021
2021-03-29,111.0,4.0,2.0,14.0,6.0,29,3,2021
2021-03-30,111.0,6.0,2.0,13.0,5.0,30,3,2021
2021-03-31,88.0,6.0,2.0,13.0,6.0,31,3,2021
2021-04-01,87.0,11.0,3.0,13.0,6.0,1,4,2021
2021-04-02,123.0,6.0,2.0,13.0,6.0,2,4,2021
2021-04-03,122.0,6.0,2.0,13.0,6.0,3,4,2021
2021-04-04,233.0,4.0,2.0,13.0,5.0,4,4,2021
2021-04-05,135.0,5.0,1.0,14.0,6.0,5,4,2021
2021-04-06,1.0,4.0,2.0,14.0,6.0,6,4,2021
2021-04-07,116.0,4.0,2.0,16.0,6.0,7,4,2021
2021-04-08,116.0,4.0,2.0,15.0,5.0,8,4,2021
2021-04-09,117.0,1.0,2.0,17.0,6.0,9,4,2021
2021-04-10,116.0,1.0,1.0,18.0,6.0,10,4,2021
2021-04-11,120.0,2.0,1.0,16.0,6.0,11,4,2021
2021-04-12,80.0,1.0,1.0,19.0,6.0,12,4,2021
2021-04-13,105.0,1.0,2.0,22.0,5.0,13,4,2021
2021-04-14,90.0,5.0,2.0,20.0,5.0,14,4,2021
2021-04-15,68.0,2.0,2.0,19.0,6.0,15,4,2021
